quid,model,response,similarity_to_centroid,pairwise_mean_micro,similarity_to_human_centroid,avg_centroid_similarity,avg_human_model_centroid_distance,questionnaire,question_type,model_domain
93,human,10,0.47464374,0.4848469,0.47464374,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,11,0.7164805,0.4848469,0.7164805,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,12,0.53394043,0.4848469,0.53394043,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,13,0.5319681,0.4848469,0.5319681,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,14,0.8669114,0.4848469,0.8669114,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,15,0.55003846,0.4848469,0.55003846,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,16,0.8009429,0.4848469,0.8009429,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,17,0.6004549,0.4848469,0.6004549,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,18,0.88859046,0.4848469,0.88859046,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,19,0.65449095,0.4848469,0.65449095,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,20,0.66249746,0.4848469,0.66249746,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,21,0.7832913,0.4848469,0.7832913,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,22,0.8699527,0.4848469,0.8699527,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,23,0.7400698,0.4848469,0.7400698,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,24,0.7114937,0.4848469,0.7114937,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,25,0.7356468,0.4848469,0.7356468,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,26,0.6124728,0.4848469,0.6124728,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,27,0.690148,0.4848469,0.690148,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,28,0.5544369,0.4848469,0.5544369,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,29,0.8218112,0.4848469,0.8218112,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,30,0.6899767,0.4848469,0.6899767,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,31,0.7871061,0.4848469,0.7871061,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,32,0.73768145,0.4848469,0.73768145,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,33,0.7286126,0.4848469,0.7286126,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,34,0.7395807,0.4848469,0.7395807,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,35,0.83762324,0.4848469,0.83762324,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,36,0.68340576,0.4848469,0.68340576,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,37,0.8507607,0.4848469,0.8507607,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,38,0.84875774,0.4848469,0.84875774,0.7057308,0.7057308,patient_basic_airways,pq,human
93,human,39,0.4890349,0.4848469,0.4890349,0.7057308,0.7057308,patient_basic_airways,pq,human
93,llama-3.2-1B-standard,1,0.5123299,0.17446917,0.28091502,0.58273095,0.38074234,patient_basic_airways,pq,general
93,llama-3.2-1B-standard,2,0.6084081,0.17446917,0.2018052,0.58273095,0.38074234,patient_basic_airways,pq,general
93,llama-3.2-1B-standard,3,0.569505,0.17446917,0.5777774,0.58273095,0.38074234,patient_basic_airways,pq,general
93,llama-3.2-1B-standard,4,0.5678313,0.17446917,0.3302381,0.58273095,0.38074234,patient_basic_airways,pq,general
93,llama-3.2-1B-standard,5,0.6555804,0.17446917,0.51297593,0.58273095,0.38074234,patient_basic_airways,pq,general
93,Mistral-124B-large-standard,1,0.8541065,0.8310382,0.6467979,0.92996275,0.6001278,patient_basic_airways,pq,general
93,Mistral-124B-large-standard,2,0.9588945,0.8310382,0.5738586,0.92996275,0.6001278,patient_basic_airways,pq,general
93,Mistral-124B-large-standard,3,0.9463714,0.8310382,0.6074208,0.92996275,0.6001278,patient_basic_airways,pq,general
93,Mistral-124B-large-standard,4,0.9626326,0.8310382,0.5968963,0.92996275,0.6001278,patient_basic_airways,pq,general
93,Mistral-124B-large-standard,5,0.9278085,0.8310382,0.57566535,0.92996275,0.6001278,patient_basic_airways,pq,general
93,mistral-7B-medical,1,0.7202666,0.5746657,0.46984747,0.8122393,0.60766935,patient_basic_airways,pq,biomedical
93,mistral-7B-medical,2,0.6926073,0.5746657,0.6213213,0.8122393,0.60766935,patient_basic_airways,pq,biomedical
93,mistral-7B-medical,3,0.8940973,0.5746657,0.6963335,0.8122393,0.60766935,patient_basic_airways,pq,biomedical
93,mistral-7B-medical,4,0.9095942,0.5746657,0.67137027,0.8122393,0.60766935,patient_basic_airways,pq,biomedical
93,mistral-7B-medical,5,0.8446313,0.5746657,0.57947433,0.8122393,0.60766935,patient_basic_airways,pq,biomedical
93,ministral-8B-standard,1,0.9608822,0.81558084,0.61284244,0.92329013,0.6085412,patient_basic_airways,pq,general
93,ministral-8B-standard,2,0.955408,0.81558084,0.58730614,0.92329013,0.6085412,patient_basic_airways,pq,general
93,ministral-8B-standard,3,0.9001092,0.81558084,0.5309874,0.92329013,0.6085412,patient_basic_airways,pq,general
93,ministral-8B-standard,4,0.9464939,0.81558084,0.62210524,0.92329013,0.6085412,patient_basic_airways,pq,general
93,ministral-8B-standard,5,0.8535575,0.81558084,0.6894648,0.92329013,0.6085412,patient_basic_airways,pq,general
93,llama-3.3-70B-standard,1,0.9925004,0.9466232,0.7042296,0.97841644,0.6927229,patient_basic_airways,pq,general
93,llama-3.3-70B-standard,2,0.98163986,0.9466232,0.696488,0.97841644,0.6927229,patient_basic_airways,pq,general
93,llama-3.3-70B-standard,3,0.94794023,0.9466232,0.67807084,0.97841644,0.6927229,patient_basic_airways,pq,general
93,llama-3.3-70B-standard,4,0.9842464,0.9466232,0.6957407,0.97841644,0.6927229,patient_basic_airways,pq,general
93,llama-3.3-70B-standard,5,0.9857553,0.9466232,0.68908525,0.97841644,0.6927229,patient_basic_airways,pq,general
93,llama-3.2-3B-standard,1,0.6269134,0.3878253,0.3659415,0.7143251,0.4569146,patient_basic_airways,pq,general
93,llama-3.2-3B-standard,2,0.7788669,0.3878253,0.5861528,0.7143251,0.4569146,patient_basic_airways,pq,general
93,llama-3.2-3B-standard,3,0.7959416,0.3878253,0.73354954,0.7143251,0.4569146,patient_basic_airways,pq,general
93,llama-3.2-3B-standard,4,0.7365837,0.3878253,0.36487725,0.7143251,0.4569146,patient_basic_airways,pq,general
93,llama-3.2-3B-standard,5,0.6333198,0.3878253,0.23405202,0.7143251,0.4569146,patient_basic_airways,pq,general
93,qwen2.5-7B-standard,1,0.90221274,0.6431325,0.6737932,0.84528464,0.65091383,patient_basic_airways,pq,general
93,qwen2.5-7B-standard,2,0.871742,0.6431325,0.61201966,0.84528464,0.65091383,patient_basic_airways,pq,general
93,qwen2.5-7B-standard,3,0.77674574,0.6431325,0.59078765,0.84528464,0.65091383,patient_basic_airways,pq,general
93,qwen2.5-7B-standard,4,0.9181945,0.6431325,0.7142814,0.84528464,0.65091383,patient_basic_airways,pq,general
93,qwen2.5-7B-standard,5,0.7575283,0.6431325,0.66368735,0.84528464,0.65091383,patient_basic_airways,pq,general
93,qwen2.5-7B-medical,1,0.91793686,0.8234533,0.6850371,0.9266945,0.67350847,patient_basic_airways,pq,biomedical
93,qwen2.5-7B-medical,2,0.9371612,0.8234533,0.622931,0.9266945,0.67350847,patient_basic_airways,pq,biomedical
93,qwen2.5-7B-medical,3,0.9092063,0.8234533,0.6957476,0.9266945,0.67350847,patient_basic_airways,pq,biomedical
93,qwen2.5-7B-medical,4,0.940447,0.8234533,0.668428,0.9266945,0.67350847,patient_basic_airways,pq,biomedical
93,qwen2.5-7B-medical,5,0.92872125,0.8234533,0.69539857,0.9266945,0.67350847,patient_basic_airways,pq,biomedical
93,phi-4-mini-standard,1,0.8212861,0.6148666,0.5778333,0.83180124,0.6267816,patient_basic_airways,pq,general
93,phi-4-mini-standard,2,0.8280908,0.6148666,0.59607375,0.83180124,0.6267816,patient_basic_airways,pq,general
93,phi-4-mini-standard,3,0.7462461,0.6148666,0.502707,0.83180124,0.6267816,patient_basic_airways,pq,general
93,phi-4-mini-standard,4,0.84418416,0.6148666,0.7650649,0.83180124,0.6267816,patient_basic_airways,pq,general
93,phi-4-mini-standard,5,0.9191992,0.6148666,0.692229,0.83180124,0.6267816,patient_basic_airways,pq,general
93,mistral-7B-standard,1,0.9579079,0.8032998,0.58551675,0.9179541,0.60918933,patient_basic_airways,pq,general
93,mistral-7B-standard,2,0.9053593,0.8032998,0.66343164,0.9179541,0.60918933,patient_basic_airways,pq,general
93,mistral-7B-standard,3,0.95263165,0.8032998,0.6278125,0.9179541,0.60918933,patient_basic_airways,pq,general
93,mistral-7B-standard,4,0.93661124,0.8032998,0.6415655,0.9179541,0.60918933,patient_basic_airways,pq,general
93,mistral-7B-standard,5,0.8372605,0.8032998,0.5276202,0.9179541,0.60918933,patient_basic_airways,pq,general
93,llama-3.2-1B-medical,1,0.5179305,0.2525435,0.39518785,0.6340622,0.3605199,patient_basic_airways,pq,biomedical
93,llama-3.2-1B-medical,2,0.44701368,0.2525435,0.0752364,0.6340622,0.3605199,patient_basic_airways,pq,biomedical
93,llama-3.2-1B-medical,3,0.7169289,0.2525435,0.42015535,0.6340622,0.3605199,patient_basic_airways,pq,biomedical
93,llama-3.2-1B-medical,4,0.6875702,0.2525435,0.5291439,0.6340622,0.3605199,patient_basic_airways,pq,biomedical
93,llama-3.2-1B-medical,5,0.80086726,0.2525435,0.38287592,0.6340622,0.3605199,patient_basic_airways,pq,biomedical
93,biogpt-medtext-347M-medical,1,0.65814453,0.438236,0.17583483,0.7607082,0.23431033,patient_basic_airways,pq,biomedical
93,biogpt-medtext-347M-medical,2,0.7488209,0.438236,0.14113909,0.7607082,0.23431033,patient_basic_airways,pq,biomedical
93,biogpt-medtext-347M-medical,3,0.7847236,0.438236,0.34574926,0.7607082,0.23431033,patient_basic_airways,pq,biomedical
93,biogpt-medtext-347M-medical,4,0.85114396,0.438236,0.27451813,0.7607082,0.23431033,patient_basic_airways,pq,biomedical
93,biogpt-medical,1,0.73661464,0.3506981,0.3916038,0.69322336,0.2940429,patient_basic_airways,pq,biomedical
93,biogpt-medical,2,0.6904416,0.3506981,0.22691248,0.69322336,0.2940429,patient_basic_airways,pq,biomedical
93,biogpt-medical,3,0.65940464,0.3506981,0.12242127,0.69322336,0.2940429,patient_basic_airways,pq,biomedical
93,biogpt-medical,4,0.75678515,0.3506981,0.62630224,0.69322336,0.2940429,patient_basic_airways,pq,biomedical
93,biogpt-medical,5,0.6228704,0.3506981,0.10297477,0.69322336,0.2940429,patient_basic_airways,pq,biomedical
93,R1-Qwen-8B-standard,1,0.7074808,0.48230267,0.59143734,0.7654033,0.5526473,patient_basic_airways,pq,general
93,R1-Qwen-8B-standard,2,0.8788706,0.48230267,0.6086242,0.7654033,0.5526473,patient_basic_airways,pq,general
93,R1-Qwen-8B-standard,3,0.61610746,0.48230267,0.42036012,0.7654033,0.5526473,patient_basic_airways,pq,general
93,R1-Qwen-8B-standard,4,0.8224075,0.48230267,0.5798774,0.7654033,0.5526473,patient_basic_airways,pq,general
93,R1-Qwen-8B-standard,5,0.8021499,0.48230267,0.5629374,0.7654033,0.5526473,patient_basic_airways,pq,general
93,bloom-6B4-german-standard,1,0.71159935,0.26730648,0.38606495,0.643308,0.34046513,patient_basic_airways,pq,general
93,bloom-6B4-german-standard,2,0.64034164,0.26730648,0.2933321,0.643308,0.34046513,patient_basic_airways,pq,general
93,bloom-6B4-german-standard,3,0.7393333,0.26730648,0.24897942,0.643308,0.34046513,patient_basic_airways,pq,general
93,bloom-6B4-german-standard,4,0.4322253,0.26730648,0.05624541,0.643308,0.34046513,patient_basic_airways,pq,general
93,bloom-6B4-german-standard,5,0.69304025,0.26730648,0.71770376,0.643308,0.34046513,patient_basic_airways,pq,general
93,gemma3-4B-standard,1,0.9181134,0.72028446,0.6560617,0.88103783,0.66963416,patient_basic_airways,pq,general
93,gemma3-4B-standard,2,0.8439517,0.72028446,0.70038414,0.88103783,0.66963416,patient_basic_airways,pq,general
93,gemma3-4B-standard,3,0.81029236,0.72028446,0.66274893,0.88103783,0.66963416,patient_basic_airways,pq,general
93,gemma3-4B-standard,4,0.9380033,0.72028446,0.70320904,0.88103783,0.66963416,patient_basic_airways,pq,general
93,gemma3-4B-standard,5,0.8948281,0.72028446,0.62576735,0.88103783,0.66963416,patient_basic_airways,pq,general
93,flanT5-base-standard,1,0.7050825,0.3414195,0.38132924,0.68784857,0.27709994,patient_basic_airways,pq,general
93,flanT5-base-standard,2,0.61499083,0.3414195,0.21153425,0.68784857,0.27709994,patient_basic_airways,pq,general
93,flanT5-base-standard,3,0.7379968,0.3414195,0.3529595,0.68784857,0.27709994,patient_basic_airways,pq,general
93,flanT5-base-standard,4,0.5993593,0.3414195,0.0887861,0.68784857,0.27709994,patient_basic_airways,pq,general
93,flanT5-base-standard,5,0.7818134,0.3414195,0.3508906,0.68784857,0.27709994,patient_basic_airways,pq,general
93,flanT5-base-medical,1,0.6641685,0.32023087,0.5439526,0.67541444,0.3454278,patient_basic_airways,pq,biomedical
93,flanT5-base-medical,2,0.64396405,0.32023087,0.13194518,0.67541444,0.3454278,patient_basic_airways,pq,biomedical
93,flanT5-base-medical,3,0.75974834,0.32023087,0.26619488,0.67541444,0.3454278,patient_basic_airways,pq,biomedical
93,flanT5-base-medical,4,0.604329,0.32023087,0.35200736,0.67541444,0.3454278,patient_basic_airways,pq,biomedical
93,flanT5-base-medical,5,0.7048623,0.32023087,0.4330389,0.67541444,0.3454278,patient_basic_airways,pq,biomedical
94,human,1,0.6118298,0.36914992,0.6118298,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,2,0.6118298,0.36914992,0.6118298,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,3,0.6118298,0.36914992,0.6118298,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,4,0.51933736,0.36914992,0.51933736,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,5,0.455499,0.36914992,0.455499,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,6,0.5259299,0.36914992,0.5259299,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,7,0.60741895,0.36914992,0.60741895,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,8,0.7733238,0.36914992,0.7733238,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,9,0.611701,0.36914992,0.611701,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,10,0.6693717,0.36914992,0.6693717,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,11,0.6251452,0.36914992,0.6251452,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,12,0.7728435,0.36914992,0.7728435,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,13,0.66762245,0.36914992,0.66762245,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,14,0.7886311,0.36914992,0.7886311,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,15,0.48165792,0.36914992,0.48165792,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,16,0.5086796,0.36914992,0.5086796,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,17,0.5155432,0.36914992,0.5155432,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,18,0.52062297,0.36914992,0.52062297,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,19,0.56934834,0.36914992,0.56934834,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,20,0.5996601,0.36914992,0.5996601,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,21,0.7881,0.36914992,0.7881,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,22,0.6671176,0.36914992,0.6671176,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,23,0.7533673,0.36914992,0.7533673,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,24,0.4760424,0.36914992,0.4760424,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,25,0.7840756,0.36914992,0.7840756,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,26,0.4657352,0.36914992,0.4657352,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,27,0.55122507,0.36914992,0.55122507,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,28,0.6997484,0.36914992,0.6997484,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,29,0.5784364,0.36914992,0.5784364,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,30,0.4407233,0.36914992,0.4407233,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,31,0.5784111,0.36914992,0.5784111,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,32,0.72807145,0.36914992,0.72807145,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,33,0.5676094,0.36914992,0.5676094,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,34,0.7837608,0.36914992,0.7837608,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,35,0.5277785,0.36914992,0.5277785,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,36,0.7070919,0.36914992,0.7070919,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,37,0.67392343,0.36914992,0.67392343,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,38,0.67136645,0.36914992,0.67136645,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,human,39,0.7186829,0.36914992,0.7186829,0.62074596,0.62074596,patient_basic_teeth,combined,human
94,mistral-7B-standard,1,0.8547441,0.6718295,0.5862082,0.858757,0.62854064,patient_basic_teeth,combined,general
94,mistral-7B-standard,2,0.8171662,0.6718295,0.65279293,0.858757,0.62854064,patient_basic_teeth,combined,general
94,mistral-7B-standard,3,0.8472446,0.6718295,0.6170718,0.858757,0.62854064,patient_basic_teeth,combined,general
94,mistral-7B-standard,4,0.8526305,0.6718295,0.5810858,0.858757,0.62854064,patient_basic_teeth,combined,general
94,mistral-7B-standard,5,0.9219997,0.6718295,0.7055447,0.858757,0.62854064,patient_basic_teeth,combined,general
94,mistral-7B-medical,1,0.6615362,0.55482984,0.5128591,0.80241126,0.5614749,patient_basic_teeth,combined,biomedical
94,mistral-7B-medical,2,0.8633681,0.55482984,0.6477355,0.80241126,0.5614749,patient_basic_teeth,combined,biomedical
94,mistral-7B-medical,3,0.8452079,0.55482984,0.5898287,0.80241126,0.5614749,patient_basic_teeth,combined,biomedical
94,mistral-7B-medical,4,0.7812829,0.55482984,0.49328864,0.80241126,0.5614749,patient_basic_teeth,combined,biomedical
94,mistral-7B-medical,5,0.8606612,0.55482984,0.56366277,0.80241126,0.5614749,patient_basic_teeth,combined,biomedical
94,qwen2.5-7B-medical,1,0.82116467,0.50755394,0.48482162,0.7784877,0.57542753,patient_basic_teeth,combined,biomedical
94,qwen2.5-7B-medical,2,0.8589771,0.50755394,0.74926233,0.7784877,0.57542753,patient_basic_teeth,combined,biomedical
94,qwen2.5-7B-medical,3,0.6887008,0.50755394,0.58096206,0.7784877,0.57542753,patient_basic_teeth,combined,biomedical
94,qwen2.5-7B-medical,4,0.7225219,0.50755394,0.46039125,0.7784877,0.57542753,patient_basic_teeth,combined,biomedical
94,qwen2.5-7B-medical,5,0.801074,0.50755394,0.60170066,0.7784877,0.57542753,patient_basic_teeth,combined,biomedical
94,qwen2.5-7B-standard,1,0.920831,0.8173887,0.614884,0.92407304,0.6703236,patient_basic_teeth,combined,general
94,qwen2.5-7B-standard,2,0.8907771,0.8173887,0.7235053,0.92407304,0.6703236,patient_basic_teeth,combined,general
94,qwen2.5-7B-standard,3,0.949139,0.8173887,0.7449269,0.92407304,0.6703236,patient_basic_teeth,combined,general
94,qwen2.5-7B-standard,4,0.93871194,0.8173887,0.663708,0.92407304,0.6703236,patient_basic_teeth,combined,general
94,qwen2.5-7B-standard,5,0.9209062,0.8173887,0.60459375,0.92407304,0.6703236,patient_basic_teeth,combined,general
94,phi-4-mini-standard,1,0.68800664,0.4296297,0.5535698,0.73736274,0.6099308,patient_basic_teeth,combined,general
94,phi-4-mini-standard,2,0.8615711,0.4296297,0.68526566,0.73736274,0.6099308,patient_basic_teeth,combined,general
94,phi-4-mini-standard,3,0.7874369,0.4296297,0.55669403,0.73736274,0.6099308,patient_basic_teeth,combined,general
94,phi-4-mini-standard,4,0.74429023,0.4296297,0.69783187,0.73736274,0.6099308,patient_basic_teeth,combined,general
94,phi-4-mini-standard,5,0.6055089,0.4296297,0.55629265,0.73736274,0.6099308,patient_basic_teeth,combined,general
94,ministral-8B-standard,1,0.9242533,0.59885895,0.6487714,0.8240675,0.62506956,patient_basic_teeth,combined,general
94,ministral-8B-standard,2,0.88255453,0.59885895,0.76204,0.8240675,0.62506956,patient_basic_teeth,combined,general
94,ministral-8B-standard,3,0.53717256,0.59885895,0.45155334,0.8240675,0.62506956,patient_basic_teeth,combined,general
94,ministral-8B-standard,4,0.844717,0.59885895,0.628466,0.8240675,0.62506956,patient_basic_teeth,combined,general
94,ministral-8B-standard,5,0.9316399,0.59885895,0.6345169,0.8240675,0.62506956,patient_basic_teeth,combined,general
94,flanT5-base-medical,1,0.7353462,0.4714632,0.4704882,0.7597175,0.4833272,patient_basic_teeth,combined,biomedical
94,flanT5-base-medical,2,0.77059484,0.4714632,0.32861653,0.7597175,0.4833272,patient_basic_teeth,combined,biomedical
94,flanT5-base-medical,3,0.77106977,0.4714632,0.45939368,0.7597175,0.4833272,patient_basic_teeth,combined,biomedical
94,flanT5-base-medical,4,0.72565305,0.4714632,0.49305147,0.7597175,0.4833272,patient_basic_teeth,combined,biomedical
94,flanT5-base-medical,5,0.7959235,0.4714632,0.66508615,0.7597175,0.4833272,patient_basic_teeth,combined,biomedical
94,flanT5-base-standard,1,0.59526485,0.27259165,0.50438476,0.6465859,0.43250528,patient_basic_teeth,combined,general
94,flanT5-base-standard,2,0.5584429,0.27259165,0.2206802,0.6465859,0.43250528,patient_basic_teeth,combined,general
94,flanT5-base-standard,3,0.6052171,0.27259165,0.27132916,0.6465859,0.43250528,patient_basic_teeth,combined,general
94,flanT5-base-standard,4,0.73770416,0.27259165,0.58643913,0.6465859,0.43250528,patient_basic_teeth,combined,general
94,flanT5-base-standard,5,0.73630047,0.27259165,0.57969314,0.6465859,0.43250528,patient_basic_teeth,combined,general
94,bloom-6B4-german-standard,1,0.87316215,0.5656663,0.58441424,0.8077952,0.5559226,patient_basic_teeth,combined,general
94,bloom-6B4-german-standard,2,0.84704316,0.5656663,0.5882381,0.8077952,0.5559226,patient_basic_teeth,combined,general
94,bloom-6B4-german-standard,3,0.7372101,0.5656663,0.5280764,0.8077952,0.5559226,patient_basic_teeth,combined,general
94,bloom-6B4-german-standard,4,0.7578078,0.5656663,0.5227746,0.8077952,0.5559226,patient_basic_teeth,combined,general
94,bloom-6B4-german-standard,5,0.823753,0.5656663,0.5561096,0.8077952,0.5559226,patient_basic_teeth,combined,general
94,gemma3-4B-standard,1,1.0000001,,0.56702805,1.0000001,0.56702805,patient_basic_teeth,combined,general
94,llama-3.2-1B-medical,1,0.83565056,0.48197356,0.4983469,0.76523125,0.50877607,patient_basic_teeth,combined,biomedical
94,llama-3.2-1B-medical,2,0.7411123,0.48197356,0.38363716,0.76523125,0.50877607,patient_basic_teeth,combined,biomedical
94,llama-3.2-1B-medical,3,0.8800857,0.48197356,0.59781194,0.76523125,0.50877607,patient_basic_teeth,combined,biomedical
94,llama-3.2-1B-medical,4,0.86768603,0.48197356,0.6206907,0.76523125,0.50877607,patient_basic_teeth,combined,biomedical
94,llama-3.2-1B-medical,5,0.5016217,0.48197356,0.4433934,0.76523125,0.50877607,patient_basic_teeth,combined,biomedical
94,llama-3.2-1B-standard,1,0.74591434,0.48735794,0.45219955,0.76804066,0.49493045,patient_basic_teeth,combined,general
94,llama-3.2-1B-standard,2,0.8050011,0.48735794,0.5830867,0.76804066,0.49493045,patient_basic_teeth,combined,general
94,llama-3.2-1B-standard,3,0.67010254,0.48735794,0.38201818,0.76804066,0.49493045,patient_basic_teeth,combined,general
94,llama-3.2-1B-standard,4,0.7741418,0.48735794,0.4205586,0.76804066,0.49493045,patient_basic_teeth,combined,general
94,llama-3.2-1B-standard,5,0.8450433,0.48735794,0.6367892,0.76804066,0.49493045,patient_basic_teeth,combined,general
94,Mistral-124B-large-standard,1,0.8383312,0.8206112,0.7729898,0.92546684,0.7112217,patient_basic_teeth,combined,general
94,Mistral-124B-large-standard,2,0.9675882,0.8206112,0.6940043,0.92546684,0.7112217,patient_basic_teeth,combined,general
94,Mistral-124B-large-standard,3,0.9261158,0.8206112,0.7142134,0.92546684,0.7112217,patient_basic_teeth,combined,general
94,Mistral-124B-large-standard,4,0.9639571,0.8206112,0.6708803,0.92546684,0.7112217,patient_basic_teeth,combined,general
94,Mistral-124B-large-standard,5,0.9313419,0.8206112,0.70402086,0.92546684,0.7112217,patient_basic_teeth,combined,general
94,R1-Qwen-8B-standard,1,0.86616874,0.6426928,0.43940443,0.8450764,0.5417926,patient_basic_teeth,combined,general
94,R1-Qwen-8B-standard,2,0.7753775,0.6426928,0.48659593,0.8450764,0.5417926,patient_basic_teeth,combined,general
94,R1-Qwen-8B-standard,3,0.80483896,0.6426928,0.6417658,0.8450764,0.5417926,patient_basic_teeth,combined,general
94,R1-Qwen-8B-standard,4,0.90684843,0.6426928,0.5688604,0.8450764,0.5417926,patient_basic_teeth,combined,general
94,R1-Qwen-8B-standard,5,0.8721483,0.6426928,0.5723361,0.8450764,0.5417926,patient_basic_teeth,combined,general
94,biogpt-medical,1,0.74886096,0.4371217,0.34780467,0.7414157,0.27367705,patient_basic_teeth,combined,biomedical
94,biogpt-medical,2,0.70795333,0.4371217,0.099552445,0.7414157,0.27367705,patient_basic_teeth,combined,biomedical
94,biogpt-medical,3,0.7302891,0.4371217,0.2905334,0.7414157,0.27367705,patient_basic_teeth,combined,biomedical
94,biogpt-medical,4,0.73697454,0.4371217,0.34826273,0.7414157,0.27367705,patient_basic_teeth,combined,biomedical
94,biogpt-medical,5,0.7830008,0.4371217,0.28223205,0.7414157,0.27367705,patient_basic_teeth,combined,biomedical
94,biogpt-medtext-347M-medical,1,0.61121243,0.24853761,0.26884896,0.63153,0.28418475,patient_basic_teeth,combined,biomedical
94,biogpt-medtext-347M-medical,2,0.5059508,0.24853761,0.1176984,0.63153,0.28418475,patient_basic_teeth,combined,biomedical
94,biogpt-medtext-347M-medical,3,0.72436726,0.24853761,0.29256448,0.63153,0.28418475,patient_basic_teeth,combined,biomedical
94,biogpt-medtext-347M-medical,4,0.55843943,0.24853761,0.34568584,0.63153,0.28418475,patient_basic_teeth,combined,biomedical
94,biogpt-medtext-347M-medical,5,0.75768006,0.24853761,0.39612606,0.63153,0.28418475,patient_basic_teeth,combined,biomedical
94,llama-3.2-3B-standard,1,0.7514682,0.48533106,0.68920803,0.7669843,0.55395705,patient_basic_teeth,combined,general
94,llama-3.2-3B-standard,2,0.7835951,0.48533106,0.50670993,0.7669843,0.55395705,patient_basic_teeth,combined,general
94,llama-3.2-3B-standard,3,0.79417115,0.48533106,0.5293017,0.7669843,0.55395705,patient_basic_teeth,combined,general
94,llama-3.2-3B-standard,4,0.6492517,0.48533106,0.43771523,0.7669843,0.55395705,patient_basic_teeth,combined,general
94,llama-3.2-3B-standard,5,0.85643524,0.48533106,0.60685015,0.7669843,0.55395705,patient_basic_teeth,combined,general
