question_id,model_1,model_2,mean_pairwise_similarity,mean_centroid_comparison,questionnaire,question_type,model_domain
84,Mistral-124B-large-standard,llama-3.3-70B-standard,0.66525126,0.8148483,patient_basic_blood_immune_system,pq,general
84,Mistral-124B-large-standard,ministral-8B-standard,0.7570589,0.94724226,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,biogpt-medtext-347M-medical,0.11257877,0.20803617,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,bloom-6B4-german-standard,0.37900528,0.7804634,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,mistral-7B-medical,0.4945866,0.8189044,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,human,0.252781,0.4868669,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,qwen2.5-7B-standard,0.3634926,0.73569053,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,qwen2.5-7B-medical,0.49862826,0.76648206,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,phi-4-mini-standard,0.49930766,0.8593513,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,mistral-7B-standard,0.45629996,0.8472384,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,llama-3.3-70B-standard,0.49288547,0.74874073,patient_basic_blood_immune_system,pq,general
84,R1-Qwen-8B-standard,ministral-8B-standard,0.542231,0.8414146,patient_basic_blood_immune_system,pq,general
84,biogpt-medtext-347M-medical,bloom-6B4-german-standard,0.14084384,0.286866,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,mistral-7B-medical,0.11018798,0.18045089,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,human,0.28949055,0.5514856,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,qwen2.5-7B-standard,0.1906343,0.381623,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,qwen2.5-7B-medical,0.042477854,0.064583495,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,phi-4-mini-standard,0.092159025,0.15688245,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,mistral-7B-standard,0.07849547,0.14415634,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,llama-3.3-70B-standard,0.036379226,0.054660395,patient_basic_blood_immune_system,pq,biomedical
84,biogpt-medtext-347M-medical,ministral-8B-standard,0.0292629,0.044913508,patient_basic_blood_immune_system,pq,biomedical
84,bloom-6B4-german-standard,mistral-7B-medical,0.33521587,0.61175036,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,human,0.21590792,0.4583457,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,qwen2.5-7B-standard,0.27393767,0.61109704,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,qwen2.5-7B-medical,0.33906037,0.5744616,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,phi-4-mini-standard,0.37130326,0.7043525,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,mistral-7B-standard,0.3250726,0.6652646,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,llama-3.3-70B-standard,0.32417965,0.5427878,patient_basic_blood_immune_system,pq,general
84,bloom-6B4-german-standard,ministral-8B-standard,0.3766876,0.64426696,patient_basic_blood_immune_system,pq,general
84,mistral-7B-medical,human,0.18074681,0.30851686,patient_basic_blood_immune_system,pq,biomedical
84,mistral-7B-medical,qwen2.5-7B-standard,0.39212498,0.70334196,patient_basic_blood_immune_system,pq,biomedical
84,mistral-7B-medical,qwen2.5-7B-medical,0.626154,0.8529993,patient_basic_blood_immune_system,pq,biomedical
84,mistral-7B-medical,phi-4-mini-standard,0.5171035,0.7887192,patient_basic_blood_immune_system,pq,biomedical
84,mistral-7B-medical,mistral-7B-standard,0.54266435,0.89295363,patient_basic_blood_immune_system,pq,biomedical
84,mistral-7B-medical,llama-3.3-70B-standard,0.62172014,0.8369949,patient_basic_blood_immune_system,pq,biomedical
84,mistral-7B-medical,ministral-8B-standard,0.62598413,0.8608578,patient_basic_blood_immune_system,pq,biomedical
84,human,qwen2.5-7B-standard,0.28822052,0.6013702,patient_basic_blood_immune_system,pq,human
84,human,qwen2.5-7B-medical,0.21477054,0.34034333,patient_basic_blood_immune_system,pq,human
84,human,phi-4-mini-standard,0.27108598,0.48097995,patient_basic_blood_immune_system,pq,human
84,human,mistral-7B-standard,0.19828482,0.37954396,patient_basic_blood_immune_system,pq,human
84,human,llama-3.3-70B-standard,0.1902213,0.29789415,patient_basic_blood_immune_system,pq,human
84,human,ministral-8B-standard,0.26372015,0.42187756,patient_basic_blood_immune_system,pq,human
84,qwen2.5-7B-standard,qwen2.5-7B-medical,0.4476217,0.7453966,patient_basic_blood_immune_system,pq,general
84,qwen2.5-7B-standard,phi-4-mini-standard,0.41332695,0.77063257,patient_basic_blood_immune_system,pq,general
84,qwen2.5-7B-standard,mistral-7B-standard,0.3521759,0.7083795,patient_basic_blood_immune_system,pq,general
84,qwen2.5-7B-standard,llama-3.3-70B-standard,0.44216782,0.727652,patient_basic_blood_immune_system,pq,general
84,qwen2.5-7B-standard,ministral-8B-standard,0.43708077,0.7347481,patient_basic_blood_immune_system,pq,general
84,qwen2.5-7B-medical,phi-4-mini-standard,0.5268193,0.7460035,patient_basic_blood_immune_system,pq,biomedical
84,qwen2.5-7B-medical,mistral-7B-standard,0.5332761,0.8146744,patient_basic_blood_immune_system,pq,biomedical
84,qwen2.5-7B-medical,llama-3.3-70B-standard,0.7424418,0.92794997,patient_basic_blood_immune_system,pq,biomedical
84,qwen2.5-7B-medical,ministral-8B-standard,0.6746892,0.8614025,patient_basic_blood_immune_system,pq,biomedical
84,phi-4-mini-standard,mistral-7B-standard,0.4818028,0.82409763,patient_basic_blood_immune_system,pq,general
84,phi-4-mini-standard,llama-3.3-70B-standard,0.50491625,0.70657605,patient_basic_blood_immune_system,pq,general
84,phi-4-mini-standard,ministral-8B-standard,0.5830756,0.83349824,patient_basic_blood_immune_system,pq,general
84,mistral-7B-standard,llama-3.3-70B-standard,0.50616693,0.764163,patient_basic_blood_immune_system,pq,general
84,mistral-7B-standard,ministral-8B-standard,0.56072026,0.86472654,patient_basic_blood_immune_system,pq,general
84,llama-3.3-70B-standard,ministral-8B-standard,0.6647074,0.8386741,patient_basic_blood_immune_system,pq,general
85,llama-3.2-3B-standard,flanT5-base-standard,0.3559967,0.679664,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,gemma3-4B-standard,0.6496779,0.8422058,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,llama-3.2-1B-medical,0.43445197,0.71679705,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,llama-3.2-1B-standard,0.4328596,0.7475395,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,human,0.29656428,0.49200332,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,llama-3.3-70B-standard,0.5905799,0.80230594,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,phi-4-mini-standard,0.5566801,0.83849806,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,qwen2.5-7B-medical,0.5735437,0.80613565,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,qwen2.5-7B-standard,0.58417094,0.8293803,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,mistral-7B-standard,0.4540588,0.7887982,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,flanT5-base-medical,0.30705056,0.5285224,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,ministral-8B-standard,0.57209367,0.79875505,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,mistral-7B-medical,0.5370886,0.8449859,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,biogpt-medtext-347M-medical,0.08640659,0.14154215,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,bloom-6B4-german-standard,0.46647033,0.7599112,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,biogpt-medical,0.14592873,0.24760887,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,R1-Qwen-8B-standard,0.44958785,0.7816695,patient_basic_blood_immune_system,combined,general
85,llama-3.2-3B-standard,Mistral-124B-large-standard,0.65275824,0.836643,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,gemma3-4B-standard,0.35763565,0.58619785,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,llama-3.2-1B-medical,0.2969085,0.6193844,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,llama-3.2-1B-standard,0.2869319,0.62654054,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,human,0.1822843,0.38236815,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,llama-3.3-70B-standard,0.32765523,0.56280994,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,phi-4-mini-standard,0.3666607,0.69830334,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,qwen2.5-7B-medical,0.34450603,0.61224,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,qwen2.5-7B-standard,0.34701493,0.6229385,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,mistral-7B-standard,0.28971654,0.636371,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,flanT5-base-medical,0.28401467,0.61812675,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,ministral-8B-standard,0.31871545,0.56264293,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,mistral-7B-medical,0.34155816,0.6794405,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,biogpt-medtext-347M-medical,0.08138604,0.16856675,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,bloom-6B4-german-standard,0.3193846,0.657864,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,biogpt-medical,0.11372648,0.24398902,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,R1-Qwen-8B-standard,0.29547024,0.6495396,patient_basic_blood_immune_system,combined,general
85,flanT5-base-standard,Mistral-124B-large-standard,0.34298396,0.55583376,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,llama-3.2-1B-medical,0.52781457,0.7476373,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,llama-3.2-1B-standard,0.47238302,0.7003845,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,human,0.4168744,0.5937581,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,llama-3.3-70B-standard,0.74695927,0.87119114,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,phi-4-mini-standard,0.6486768,0.83884144,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,qwen2.5-7B-medical,0.6790138,0.81936103,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,qwen2.5-7B-standard,0.7543274,0.91945124,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,mistral-7B-standard,0.5201435,0.7757686,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,flanT5-base-medical,0.36386222,0.53770685,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,ministral-8B-standard,0.6922878,0.8298284,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,mistral-7B-medical,0.5932881,0.8013538,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,biogpt-medtext-347M-medical,0.04903021,0.06895374,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,bloom-6B4-german-standard,0.47796154,0.6684778,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,biogpt-medical,0.086925924,0.12662804,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,R1-Qwen-8B-standard,0.51481503,0.7684488,patient_basic_blood_immune_system,combined,general
85,gemma3-4B-standard,Mistral-124B-large-standard,0.81974345,0.90202975,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-medical,llama-3.2-1B-standard,0.35303488,0.66618395,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,human,0.28700593,0.5202709,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,llama-3.3-70B-standard,0.45077056,0.66912365,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,phi-4-mini-standard,0.46527573,0.7657663,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,qwen2.5-7B-medical,0.45439214,0.6978495,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,qwen2.5-7B-standard,0.50147575,0.77795255,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,mistral-7B-standard,0.33097893,0.62826604,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,flanT5-base-medical,0.41777104,0.7857443,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,ministral-8B-standard,0.4083452,0.62296444,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,mistral-7B-medical,0.40249026,0.69190794,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,biogpt-medtext-347M-medical,0.13689712,0.2450319,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,bloom-6B4-german-standard,0.39311108,0.699751,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,biogpt-medical,0.16654511,0.3087783,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,R1-Qwen-8B-standard,0.4312765,0.8193205,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-medical,Mistral-124B-large-standard,0.48507482,0.67933804,patient_basic_blood_immune_system,combined,biomedical
85,llama-3.2-1B-standard,human,0.27332723,0.51862586,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,llama-3.3-70B-standard,0.43173814,0.67081666,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,phi-4-mini-standard,0.4242142,0.7308086,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,qwen2.5-7B-medical,0.42259377,0.6793394,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,qwen2.5-7B-standard,0.42924815,0.6970184,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,mistral-7B-standard,0.36908597,0.7333368,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,flanT5-base-medical,0.25498688,0.50198805,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,ministral-8B-standard,0.4271163,0.6820477,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,mistral-7B-medical,0.40920323,0.7363167,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,biogpt-medtext-347M-medical,0.15058355,0.28212297,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,bloom-6B4-german-standard,0.33248615,0.61949015,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,biogpt-medical,0.13595703,0.2638452,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,R1-Qwen-8B-standard,0.34314045,0.68234277,patient_basic_blood_immune_system,combined,general
85,llama-3.2-1B-standard,Mistral-124B-large-standard,0.47764224,0.7001847,patient_basic_blood_immune_system,combined,general
85,human,llama-3.3-70B-standard,0.29912242,0.4464723,patient_basic_blood_immune_system,combined,human
85,human,phi-4-mini-standard,0.26131752,0.43246317,patient_basic_blood_immune_system,combined,human
85,human,qwen2.5-7B-medical,0.27224416,0.42042089,patient_basic_blood_immune_system,combined,human
85,human,qwen2.5-7B-standard,0.3164887,0.4936921,patient_basic_blood_immune_system,combined,human
85,human,mistral-7B-standard,0.18219155,0.34774932,patient_basic_blood_immune_system,combined,human
85,human,flanT5-base-medical,0.23638314,0.447048,patient_basic_blood_immune_system,combined,human
85,human,ministral-8B-standard,0.23612352,0.36221787,patient_basic_blood_immune_system,combined,human
85,human,mistral-7B-medical,0.21874304,0.37811327,patient_basic_blood_immune_system,combined,human
85,human,biogpt-medtext-347M-medical,0.23890142,0.42997357,patient_basic_blood_immune_system,combined,human
85,human,bloom-6B4-german-standard,0.18420948,0.32971215,patient_basic_blood_immune_system,combined,human
85,human,biogpt-medical,0.16877496,0.31464267,patient_basic_blood_immune_system,combined,human
85,human,R1-Qwen-8B-standard,0.25867653,0.4941398,patient_basic_blood_immune_system,combined,human
85,human,Mistral-124B-large-standard,0.3617779,0.5094646,patient_basic_blood_immune_system,combined,human
85,llama-3.3-70B-standard,phi-4-mini-standard,0.6538023,0.8860111,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,qwen2.5-7B-medical,0.7278484,0.92040485,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,qwen2.5-7B-standard,0.7237848,0.9245268,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,mistral-7B-standard,0.5269972,0.8236799,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,flanT5-base-medical,0.27851266,0.43131524,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,ministral-8B-standard,0.7694356,0.9665296,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,mistral-7B-medical,0.57706004,0.8168097,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,biogpt-medtext-347M-medical,-0.019041372,-0.028062943,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,bloom-6B4-german-standard,0.5085044,0.7452979,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,biogpt-medical,0.025844667,0.039454147,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,R1-Qwen-8B-standard,0.44402447,0.6945633,patient_basic_blood_immune_system,combined,general
85,llama-3.3-70B-standard,Mistral-124B-large-standard,0.8042842,0.92745674,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,qwen2.5-7B-medical,0.6538336,0.9167274,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,qwen2.5-7B-standard,0.63627356,0.9011332,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,mistral-7B-standard,0.482052,0.8353704,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,flanT5-base-medical,0.3554111,0.6102613,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,ministral-8B-standard,0.64115584,0.8929794,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,mistral-7B-medical,0.5326222,0.8358997,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,biogpt-medtext-347M-medical,0.04988275,0.08151185,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,bloom-6B4-german-standard,0.53540444,0.87006587,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,biogpt-medical,0.09719453,0.1645124,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,R1-Qwen-8B-standard,0.46358576,0.804026,patient_basic_blood_immune_system,combined,general
85,phi-4-mini-standard,Mistral-124B-large-standard,0.6517556,0.83330494,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-medical,qwen2.5-7B-standard,0.6827505,0.902303,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,mistral-7B-standard,0.51141936,0.82700384,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,flanT5-base-medical,0.2991291,0.4792794,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,ministral-8B-standard,0.7053921,0.9167558,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,mistral-7B-medical,0.5656831,0.82842517,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,biogpt-medtext-347M-medical,0.036978506,0.056385145,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,bloom-6B4-german-standard,0.5439212,0.82480514,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,biogpt-medical,0.06185074,0.09768927,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,R1-Qwen-8B-standard,0.450025,0.7283193,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-medical,Mistral-124B-large-standard,0.6917166,0.8252634,patient_basic_blood_immune_system,combined,biomedical
85,qwen2.5-7B-standard,mistral-7B-standard,0.49643457,0.81089497,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,flanT5-base-medical,0.3527046,0.57083863,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,ministral-8B-standard,0.68345255,0.89722943,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,mistral-7B-medical,0.56895316,0.8416445,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,biogpt-medtext-347M-medical,0.02633934,0.040568836,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,bloom-6B4-german-standard,0.4937596,0.7563156,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,biogpt-medical,0.06160308,0.09828258,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,R1-Qwen-8B-standard,0.4803389,0.7852448,patient_basic_blood_immune_system,combined,general
85,qwen2.5-7B-standard,Mistral-124B-large-standard,0.7537207,0.90833694,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,flanT5-base-medical,0.21561807,0.42699957,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,ministral-8B-standard,0.51891077,0.833543,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,mistral-7B-medical,0.44579044,0.80690616,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,biogpt-medtext-347M-medical,0.024023367,0.045275338,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,bloom-6B4-german-standard,0.38834712,0.72785974,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,biogpt-medical,0.055175904,0.1077119,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,R1-Qwen-8B-standard,0.34859818,0.6973046,patient_basic_blood_immune_system,combined,general
85,mistral-7B-standard,Mistral-124B-large-standard,0.51976323,0.766447,patient_basic_blood_immune_system,combined,general
85,flanT5-base-medical,ministral-8B-standard,0.25410077,0.4044277,patient_basic_blood_immune_system,combined,biomedical
85,flanT5-base-medical,mistral-7B-medical,0.2664253,0.47782338,patient_basic_blood_immune_system,combined,biomedical
85,flanT5-base-medical,biogpt-medtext-347M-medical,0.16423115,0.30667818,patient_basic_blood_immune_system,combined,biomedical
85,flanT5-base-medical,bloom-6B4-german-standard,0.33605373,0.62407386,patient_basic_blood_immune_system,combined,biomedical
85,flanT5-base-medical,biogpt-medical,0.23022789,0.4453196,patient_basic_blood_immune_system,combined,biomedical
85,flanT5-base-medical,R1-Qwen-8B-standard,0.37069857,0.7347135,patient_basic_blood_immune_system,combined,biomedical
85,flanT5-base-medical,Mistral-124B-large-standard,0.2770181,0.4047477,patient_basic_blood_immune_system,combined,biomedical
85,ministral-8B-standard,mistral-7B-medical,0.5684412,0.8269334,patient_basic_blood_immune_system,combined,general
85,ministral-8B-standard,biogpt-medtext-347M-medical,-0.0306175,-0.046375662,patient_basic_blood_immune_system,combined,general
85,ministral-8B-standard,bloom-6B4-german-standard,0.5148988,0.77560776,patient_basic_blood_immune_system,combined,general
85,ministral-8B-standard,biogpt-medical,0.008516323,0.013361604,patient_basic_blood_immune_system,combined,general
85,ministral-8B-standard,R1-Qwen-8B-standard,0.4118723,0.6621442,patient_basic_blood_immune_system,combined,general
85,ministral-8B-standard,Mistral-124B-large-standard,0.76341903,0.9047576,patient_basic_blood_immune_system,combined,general
85,mistral-7B-medical,biogpt-medtext-347M-medical,0.036719367,0.06267185,patient_basic_blood_immune_system,combined,biomedical
85,mistral-7B-medical,bloom-6B4-german-standard,0.4219133,0.7161442,patient_basic_blood_immune_system,combined,biomedical
85,mistral-7B-medical,biogpt-medical,0.06850454,0.12111092,patient_basic_blood_immune_system,combined,biomedical
85,mistral-7B-medical,R1-Qwen-8B-standard,0.40444687,0.7326703,patient_basic_blood_immune_system,combined,biomedical
85,mistral-7B-medical,Mistral-124B-large-standard,0.6260631,0.8360734,patient_basic_blood_immune_system,combined,biomedical
85,biogpt-medtext-347M-medical,bloom-6B4-german-standard,0.06930837,0.12248938,patient_basic_blood_immune_system,combined,biomedical
85,biogpt-medtext-347M-medical,biogpt-medical,0.3702941,0.68162596,patient_basic_blood_immune_system,combined,biomedical
85,biogpt-medtext-347M-medical,R1-Qwen-8B-standard,0.1367085,0.25785646,patient_basic_blood_immune_system,combined,biomedical
85,biogpt-medtext-347M-medical,Mistral-124B-large-standard,-0.009693923,-0.013479119,patient_basic_blood_immune_system,combined,biomedical
85,bloom-6B4-german-standard,biogpt-medical,0.12645853,0.23149809,patient_basic_blood_immune_system,combined,general
85,bloom-6B4-german-standard,R1-Qwen-8B-standard,0.4095264,0.76818234,patient_basic_blood_immune_system,combined,general
85,bloom-6B4-german-standard,Mistral-124B-large-standard,0.46948484,0.6492069,patient_basic_blood_immune_system,combined,general
85,biogpt-medical,R1-Qwen-8B-standard,0.20536089,0.4012239,patient_basic_blood_immune_system,combined,biomedical
85,biogpt-medical,Mistral-124B-large-standard,0.021505442,0.030973956,patient_basic_blood_immune_system,combined,biomedical
85,R1-Qwen-8B-standard,Mistral-124B-large-standard,0.45202354,0.66710234,patient_basic_blood_immune_system,combined,general
86,biogpt-medtext-347M-medical,Mistral-124B-large-standard,-0.057326518,-0.08978063,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,human,0.20598234,0.44538212,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,qwen2.5-7B-standard,-0.00644167,-0.011082388,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,qwen2.5-7B-medical,-0.014151458,-0.023049027,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,phi-4-mini-standard,0.04627885,0.09174563,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,mistral-7B-standard,0.019756963,0.042205233,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,mistral-7B-medical,0.08553508,0.18823609,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,ministral-8B-standard,-0.0065321405,-0.0121609215,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,flanT5-base-standard,0.12628329,0.25333413,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,flanT5-base-medical,0.17245755,0.3586738,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,bloom-6B4-german-standard,0.082288116,0.17728704,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,biogpt-medical,0.33786,0.71961176,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,R1-Qwen-8B-standard,0.061861202,0.12455551,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,llama-3.3-70B-standard,-0.038923096,-0.065113015,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,llama-3.2-3B-standard,0.027443105,0.048846293,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,llama-3.2-1B-standard,0.10714194,0.22441332,patient_basic_blood_immune_system,combined,biomedical
86,biogpt-medtext-347M-medical,llama-3.2-1B-medical,0.15741043,0.3265217,patient_basic_blood_immune_system,combined,biomedical
