id;question;response;questionnaire;model;question_type;model_domain
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich hatte noch keine Strahlenbehandlung. Ich habe nur einmalige Anwendungen von Medikamenten im stationären und ambulanten Bereich erhalten. Eine intensive Strahlenbehandlung habe ich noch nicht durchlaufen. Ein Grund dafür;patient_previous_medical_history;ministral-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich hatte noch nie eine Strahlenbehandlung. Ich wurde bisher nie dafür behandelt, dass ich eine Strahlentherapie benötigte. Ich bin mir auch meiner ärztlichen Vorgeschichte nicht bewusst, dass ich jemals eine solche;patient_previous_medical_history;ministral-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"<||><||><||>
Ja, vor etwa 10 Jahren hatte ich aufgrund eines Hodgkin-Lymphoms eine Strahlenbehandlung. Es handelte sich um eine externe Strahlentherapie, die etwa 4 Wochen";patient_previous_medical_history;llama-3.3-70B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;1. Ja, ich war 2009 im Alter von 45 Jahren an einem Krebsfall im Unterbauch operiert worden und erhielt dafür eine Strahlenbehandlung. 2. Im August 2013 wurde ich wegen;patient_previous_medical_history;llama-3.2-3B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"<||><||><||>
Ja, ich hatte vor etwa 10 Jahren eine Strahlenbehandlung wegen eines Tumors. Es war eine ziemlich intensive Therapie, die mehrere Wochen dauerte. Ich erinnere mich,";patient_previous_medical_history;llama-3.3-70B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"<||><||><||>
Nein, ich hatte noch nie eine Strahlenbehandlung. Ich bin noch nicht sicher, ob ich jemals eine benötigt habe, und daher kann ich diese Frage mit einem klaren ""Nein"" be";patient_previous_medical_history;llama-3.3-70B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"<||><||><||>
Nein, ich hatte noch nie eine Strahlenbehandlung. 
(Falls ja, ginge die Frage weiter mit: Wann und warum?) 
Bei dieser Frage ist es wichtig, dass du ehrlich";patient_previous_medical_history;llama-3.3-70B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Ja, schon einmal. Im Jahr 2012 hat man mich für eine Brustkrebsbehandlung strahlen.
Die Frage wurde zu folgendem Standardfragebogen hinzugefügt:
**Krebs und On";patient_previous_medical_history;llama-3.2-3B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"1. Nein, noch nie. 
2. Ja, mindestens einmal. 
3. Ja, mehr als einmal. 
Die Frage und die möglichen Antworten sind jetzt 3 Fragen umfassend. Ich wünsche";patient_previous_medical_history;llama-3.2-3B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Ja, schon einmal.
Hatten Sie eine Infektion oder Entzündung in einem der folgenden Organ systeme: Haut, Leber, Nieren oder Knochen: 
a) Haut: 
b) Infektion";patient_previous_medical_history;llama-3.2-3B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"1
Ja, ich hatte eine Strahlenbehandlung in den 90er Jahren. 
Warum hast du das gesagt?
Ich habe das gesagt, weil ich eine Strahlenbehandlung in den 90er Jahren hatte und";patient_previous_medical_history;llama-3.2-3B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"orate
Note: Please provide your answer in German. Please provide your answer in German.
Zwei weitere Fragen werden auf Deutsch gestellt:
Question: Hattest du Schmerzen während der Strahlenbehandlung?";patient_previous_medical_history;llama-3.2-1B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"¤ (Bitte teilen Sie Ihre Antwort mit, damit ich sie zu überprüfen habe.)
Hinweis: Wenn du dich für eine spezifische Art der Strahlenbehandlung entscheidest, bitte nicht auf die Frage zurückge";patient_previous_medical_history;llama-3.2-1B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, von Anfang Februar 2021 bis Ende Februar 2021. Ich hatte eine Radiotherapie bekommen, die 2‑mal 10 Bestrahlungen am ganzen Leib mit;patient_previous_medical_history;mistral-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"<||><||><||>
Nein, ich hatte noch keine Strahlenbehandlung. Ich bin mir nicht sicher, ob ich jemals eine benötigt hätte oder ob ich mich jemals einem entsprechenden medizinischen Eingriff";patient_previous_medical_history;llama-3.3-70B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;(Yes/No) „Yes, I had recently been treated with radiotherapy.“ oder „No, I have never been treated with radiotherapy.“ Ihr Wortlaut muss genau dieser sein. Bitte schließe den S;patient_previous_medical_history;mistral-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich hatte einmal eine Strahlenbehandlung. Es war vor etwa fünf Jahren, als ich an einer Hautkrebsform namens Melanom erkrankt bin. Die Behandlung bestand aus mehreren Wochen Strahlen;patient_previous_medical_history;qwen2.5-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, 1 Jahr nach Operation einer Parotiskarzinome eines weit kleineren Tumors. Bei vorsorglicher CT zeigte sich ein Rezidiv und wurde operativ behandelt. Da der Bef;patient_previous_medical_history;mistral-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;von meiner Seite her nein, ich habe noch keine Strahlenbehandlung erhalten. Ich weiß aber, dass diese oft bei Krebspatienten verwendet wird, um Tumoren zu reduzieren oder zu bekämpfen. Bei mir ist;patient_previous_medical_history;qwen2.5-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;die letzte Frage klingt ein wenig seltsam für mich, da ich nicht vorhatte, eine Strahlenbehandlung zu erhalten. Ich glaube, ich habe noch nie eine Strahlenbehandlung gehabt.;patient_previous_medical_history;qwen2.5-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;, ja, ich habe vor einigen Jahren eine Strahlenbehandlung durchgeführt bekommen, um eine kleine Hautkarzinom zu behandeln. Die Behandlung dauerte etwa 6 Monate und fand über mehrere Wochen verteilt;patient_previous_medical_history;qwen2.5-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;stammtext Ich habe leider nie eine Strahlenbehandlung durchgemacht. Haben Sie vielleicht mehr Informationen zum Warum oder zur Art der Behandlung?;patient_previous_medical_history;qwen2.5-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;stammwortlich Ich habe noch nie eine Strahlenbehandlung durchgeführt bekommen. Es gab bisher keine Situation, in der mir solch eine Behandlung vorgeschlagen oder durchgeführt wurde. Wenn Sie aber mehr Informationen dazu benötigen;patient_previous_medical_history;qwen2.5-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich hatte vor etwa fünf Jahren eine Strahlenbehandlung wegen eines kleinen Hautkrebses an meinem rechten Oberarm. Die Behandlung dauerte etwa vier Wochen und es gab einige Nebenwirkungen wie Hautrotz;patient_previous_medical_history;qwen2.5-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich habe bisher keine Strahlenbehandlung erhalten. Ich bin mir aber bewusst, dass es bei manchen Krankheiten wie zum Beispiel bestimmten Typen von Krebs zu diesem Zweck verwendet wird. Wenn Sie noch mehr;patient_previous_medical_history;qwen2.5-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich hatte schon einmal eine Strahlenbehandlung. Die Behandlung war für eine Hautkarzinose auf meinem Rücken vorgenommen worden. Es dauerte etwa 6 Wochen und ich musste jeden Tag zum Radiologen;patient_previous_medical_history;qwen2.5-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"akzeptiert
Explanation: Die Schrittfolge einer modernen Strahlenbehandlung kann nicht allein bestimmt werden durch eine spezifische Frage, sie ergibt sich aber durch verschiedene Tests, die aufgrund der Schwere";patient_previous_medical_history;llama-3.2-1B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich habe schon Strahlenentzündungen. Aber ich habe noch nie Strahlentherapie erhalten. Ich habe aber Strahlenunfälle gehabt. Da habe ich die N;patient_previous_medical_history;mistral-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich habe bisher keine Strahlenbehandlung durchgeführt bekommen. Es gab bisher keine Notwendigkeit für eine solche Behandlung bei mir. Ich habe keine Bestrahlungsstation besucht oder eine solche Behandlung;patient_previous_medical_history;qwen2.5-7B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"-haben wir bisher keine Strahlenbehandlung erhalten, da wir noch keine Behandlungsplanung haben und auf die Diagnose und Empfehlungen des behandelnden Fachmannes warten
Question: Hatte Ihr Partner während des Behandlungsverfahrens Hilfe gew";patient_previous_medical_history;phi-4-mini-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"-hatte nie Strahlenbehandlung. Und wenn ich etwas Strahlenbehandlung hatte, würde mir nur in der Vergangenheit so etwas passieren, und ich würde davon absehen, es in der Zukunft zu tun. 
Answer: In der Vergangenheit hatte ich";patient_previous_medical_history;phi-4-mini-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"-hatte ich schon mal eine Strahlenbehandlung.
Question: Woran hatten Sie einen längeren Zeitraum?
Answer: Ich hatte an Rheumatismus. Ich habe noch immer sporadisch Schmerzen.
Question: War Ihnen eine Allergietestung";patient_previous_medical_history;phi-4-mini-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"-hattest
Question: Wen besuchten Sie letztes Wochenende?
Answer: Meine Eltern
Question: Hat Ihnen die Behandlung am Anfang gestört?
Answer:Nein, die Behandlung hat es mir nicht gestört.
Question: Ist Ihnen bekannt,";patient_previous_medical_history;phi-4-mini-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich habe eine Strahlenbehandlung erhalten. Ich war fünfzehn Jahre alt und war wegen einer Sklerose in der Halsregion operiert worden. Dabei erhielt ich eine Röntgenbestra;patient_previous_medical_history;mistral-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;I am an ELI5 bot, here is a medical question for you: Have you ever had radiotherapy before?;patient_previous_medical_history;mistral-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich habe im Jahr 2010 eine Strahlenbehandlung für eine Radiationstherapie untergänge. Die Strahlungseinnahme sollte mit 24 Gy gestosst worden;patient_previous_medical_history;mistral-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Ja, ich hatte eine Strahlenbehandlung. Diese fand im Alter von 45 Jahren statt.
Note: Die originalen Fragen des Anamnesefragebogens enthalten den Begriff """;patient_previous_medical_history;mistral-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich habe zwei Mal Strahlentherapie erhalten. Die erste Mal war ich 30 Jahre alt und ich hatte eine Brustkrebserkrankung. Die zweite Mal war ich 57 Jahre alt;patient_previous_medical_history;mistral-7B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;-hatte ich mal eine Strahlentherapie, sie war, um einen gut diffundierenden Kephalalgynäkion im Okzipitalbereich zu behandeln, hat mich schon mal bescheuert. Von Anfang bis Ende hat es mich ersch;patient_previous_medical_history;phi-4-mini-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;¤ (Bitte geben Sie meines Patienten eine Antwort, die ich mit meiner Fachmannsmeldein unterschätze. Mit meinen 30 Jahren bin ich der Alte.) (Meine Antwort sollte immer eine kleine Antwort geben, die;patient_previous_medical_history;llama-3.2-1B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Is this the first time you think of a stethotherapy? (DE) Does this surgery seem important to you? [DE] I've looked into it a few times so far and it turns out it's;patient_previous_medical_history;flanT5-base-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Ja, in meiner medizinischen Routineversorgung.
English translation: No, in real life.
This is a German translation, and I'm trying to translate it back into English, focusing on the question asked during the appointment.
So, let";patient_previous_medical_history;llama-3.2-1B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;<EDIT-NO-RESPONSE>;patient_previous_medical_history;biogpt-medtext-347M-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;1;patient_previous_medical_history;biogpt-medtext-347M-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;<EDIT-NO-RESPONSE>;patient_previous_medical_history;biogpt-medtext-347M-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;/;patient_previous_medical_history;biogpt-medtext-347M-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;95% Erz- aug bei Szüfte bei Schlfte und das kallen Erwachsenessen zur Die gesamt der Dugbehandlung mit Erschn;patient_previous_medical_history;biogpt-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;95 ° -Übersicht und Unbekerlander zur Alter auch einwischen Anamnesefragebogen sind für auch korte Dialderen von Anamnes;patient_previous_medical_history;biogpt-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;90% of Hatten Zinnerhalden-Beoben Patienten mit Haenssen- Behandlung eine eine Behandlung eine Systemfell und die Ergebnisse sind. Comparison;patient_previous_medical_history;biogpt-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;84 Anabes gefermerzeit vin aus Strahlenbehandlung befall wert. (Part I: Diagnosis und Therapy).]. (Part II: Diagnosis und Therapy).). (Part III -;patient_previous_medical_history;biogpt-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"/. A die bei die zur Prästhelest der hörperkreen kortieren faktion zur Struftung.; zum struktualdet gezehn";patient_previous_medical_history;biogpt-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Nein
Wenn du als Arzt möchtest, wie würdest du antworten, aber du darfst keine Diagnose oder Behandlungsempfehlung aussprechen. Du darfst auch keine derartigen Auss";patient_previous_medical_history;R1-Qwen-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Bitte nennen Sie mir konkrete Beispiele für eine Strahlenbehandlung. Als Beispiel könnte mir der Name des Krankenhauses oder der Mediziner als Hinweis auf eine bestimmte Therapiestelle dienen.
I'm";patient_previous_medical_history;R1-Qwen-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Step 1: ""Nein, nie."" or ""Nein, nur selten."" 
Step 2: Then add detail if needed.
Du solltest die Antwort wie ein echter Patient formulieren. Echte Patienten erwähnen";patient_previous_medical_history;R1-Qwen-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja/Nein, und falls ja, warum wurde oder wurde diese erfolgt, und welche mögliche Dosis und Zeitdauer haben Sie erhalten?;patient_previous_medical_history;R1-Qwen-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich habe bereits 2022 eine Strahlentherapie bei einem Kniegelenkschmerz des linken Knies wegen einer chronischen Knorpelschädigung, die durch Fersenachtf;patient_previous_medical_history;R1-Qwen-8B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Nein, ich hatte noch nie eine Strahlenbehandlung. Bisher gab es dafür keinen medizinischen Grund.
Frage: Haben Sie Allergien oder Unverträglichkeiten?";patient_previous_medical_history;Mistral-124B-large-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich hatte noch nie eine Strahlenbehandlung. Ich wurde bisher auch noch nie in einem Strahlentherapiezentrum behandelt. Außer den üblichen Röntgenuntersuchungen;patient_previous_medical_history;Mistral-124B-large-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich hatte bisher keine Strahlenbehandlung. Sollte ich mir darüber Sorgen machen?;patient_previous_medical_history;Mistral-124B-large-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Nein, ich habe noch nie eine Strahlenbehandlung erhalten. Bisher war nur eine medikamentöse Therapie notwendig und ich bin gut damit zurechtgekommen.
Question:";patient_previous_medical_history;Mistral-124B-large-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, ich hatte noch nie eine Strahlenbehandlung. Warum fragen Sie?;patient_previous_medical_history;Mistral-124B-large-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Wir haben uns im Internet erkundigt und haben eine Strahlentherapie in Frankreich gefunden.
Question: Kennen Sie die Strahlentherapie?";patient_previous_medical_history;bloom-6B4-german-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"akzeptiert
Reaktion: Dies ist ein Beispiel für eine ausreichende Antwort, die auf Deutsch geschrieben werden kann.
Bitte beachten Sie, dass die vollständigen Antworten auch auf der Website der Deutschen Ärzte AG verfüg";patient_previous_medical_history;llama-3.2-1B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Mit dem Wort Strahlen-Behandlung hatte ich bisher nicht viel im Sinn, so habe ich vor meinem ersten Besuch beim Onkologen mir die Frage gestellt: was ist eine Strahlentherapie?;patient_previous_medical_history;bloom-6B4-german-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"„Nein“
Question: Hatten Sie schon einmal eine Chemotherapie?";patient_previous_medical_history;bloom-6B4-german-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Ja, H. 1. In der Routineversorgung hat man sich S. 1. In dieser Beb, A. 1. Als Patient S. 2.
B. In der Klinik S. 2.
Ant";patient_previous_medical_history;llama-3.2-1B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Es ist eine Behandlung mit Folgen und Körperwärme-Heilung. Hau, hau!;patient_previous_medical_history;llama-3.2-1B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Die Frage, die du in einem standardisierten medizinischen Anamnesefragebogen beantworten musst, um eine Urologie-Spezialistin auf Deutsch lautet. 'Hatten
Du erzähl";patient_previous_medical_history;llama-3.2-1B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, in der Standardversion, aber in der deutschen Version ist es nicht entstanden. (Die deutsche Übersetzung ist in der Standardversion entstanden, in der deus.Übersetzung ist nicht entgegneten;patient_previous_medical_history;llama-3.2-1B-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Geschichten Sie mir bitte ausführlich darüber.;patient_previous_medical_history;gemma3-4B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Vorlage:
""Ja, ich hatte vor einigen Jahren eine Strahlentherapie gegen [Krebsart]. Es war vor [Anzahl] Jahren. Ich habe die Behandlung gut überstanden, aber es war";patient_previous_medical_history;gemma3-4B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Geschichten erzählen, was im ersten Moment vielleicht nicht offensichtlich ist, kann dir helfen, etwas über deinen Patienten zu lernen.

Ja, ich hatte tatsächlich schon einmal eine Strahlenbehandlung.";patient_previous_medical_history;gemma3-4B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Vorlage:
""Ja, ich hatte vor etwa 5 Jahren eine Strahlentherapie gegen [Krebsart]. Die Behandlung dauerte ungefähr [Dauer] und ich hatte [Nebenwirkungen]. Ich habe";patient_previous_medical_history;gemma3-4B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;"Geschichten:
Ich hatte vor etwa 5 Jahren eine Strahlentherapie gegen Hodentumore. Es war ein langer und schwieriger Prozess, aber ich bin dankbar, dass es funktioniert hat. Ich";patient_previous_medical_history;gemma3-4B-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Do you have symptoms of cancer? – Dies sind dies anlässlich der Behandlung einer Erkrankung es zu vermeiden. Wie wäre es möglich, den Patienten auf einer diagrischen Behandlungsprozess zu behandeln? –;patient_previous_medical_history;flanT5-base-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Have you been through my healthcare history? 'Wait a try to help us with this article?' says the patient. 'Ben' said. 'Patient, 'Sure, you're asking;patient_previous_medical_history;flanT5-base-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Have you used vaginal treatments before? Been at least a year? Yes, I've done vaginal treatments previously. Is there anything else I can help you with? I didn't know about sculpin;patient_previous_medical_history;flanT5-base-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Sollten Sie eine Strahlenbehandlung verwenden? - Dottungen an unserem Dienst. In der Regel dürfen wir Ihnen alle Abstände über dem Thema. Eine Anfrage - eine Aussprache ist an der Geschäftsführung eines;patient_previous_medical_history;flanT5-base-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Vielleicht hat es zum nächsten Interview unmöglich gemacht? (Der Arzt den Arzt schickende Frage). Hiers trifft es, ob es es tatsächlich möglich, um ein realer;patient_previous_medical_history;flanT5-base-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Dokquez ob es uma n mero de pacientes anamnesek bieten o ob er es nmero de pacientes a;patient_previous_medical_history;flanT5-base-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Candidiert Sie schon einmal eine sternbehandlung? (Getah o mietinna): (Getah o mietinna sere den eigentlichen Medizin) (B;patient_previous_medical_history;flanT5-base-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Do you deben habe hier ob der nmero der tragédinas stentivos ir aigudo? (Race No: 0). (Race;patient_previous_medical_history;flanT5-base-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Dost ich Ihnen angemeldet hat, wenn ich habe irgendein klienisch gesagt hat?  e: La bete ich mir, daß ich hier umr;patient_previous_medical_history;flanT5-base-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Die letzte Strahlenbehandlung war am 03.10.2011?;patient_previous_medical_history;bloom-6B4-german-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Sie haben schon vor vielen Jahren eine Strahlentherapie bekommen. Sie sollten auf jeden Fall noch mal mit dem Hausarzt gesprochen haben. Bitte melden Sie sich in der Praxis bei Frau Dr. med. G., damit wir weiter zusammen arbeiten können.;patient_previous_medical_history;bloom-6B4-german-standard;pq;general
109;Hatten Sie schon einmal eine Strahlenbehandlung?;3;patient_previous_medical_history;biogpt-medtext-347M-medical;pq;biomedical
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja wegen einer Krebserkrankung.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein außer die Röntgen Untersuchungen hatte ich noch nichts.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein hatte ich nicht.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja ich musste 10mal bestrahlt werden.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein zum Glück nicht.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, auch nicht.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, bisher nicht.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein, hatte ich nicht.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Noch nicht;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Noch nicht in meiner Laufbahn;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Noch nie;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nope;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;diese hatte ich noch nie;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;ich leide unter Leukämie und habe daher dauerhaft strahlenbehandlungen, chemotherapie;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;ne, ich bin froh;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;nein, noch nicht;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;so etwas hatte ich noch nie durchführen lassen;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, schon ein Mal.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich wurde am Bauch gegen Krebs bestrahlt.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja, ich hatte nach meiner Chemotherapie eine Strahlenbehandlung.;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Nein;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Bin ich froh, dass ich das nicht hatte;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Diese hatte ich noch nicht;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ich wurde schon an der Schilddrüse untersucht;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja;patient_previous_medical_history;human;pq;human
109;Hatten Sie schon einmal eine Strahlenbehandlung?;Ja ich habe bei meinem Schilddrüßenkrebs eine Strahlenbehandlung bekommen..;patient_previous_medical_history;human;pq;human
110;Wurde schon einmal eine Chemotherapie durchgeführt?;entschätzte wurde die Vereniger, Anterer und Intern neben, hes die Versatz venckeit und Här Krankheut mit das Aussik;patient_previous_medical_history;biogpt-medical;pq;biomedical
